No,Category,Subcategory,Brand,Product_Name,Price_VND,Reviews,Rating,Fragrance_Type,Claim,Platform,Brand_Origin,Price_Tier,Brand_Status,Product_Category
9.0,Personal Care Fragrance,Hand Wash,Gumi (Gumi Clean),Gumi Clean Hand Wash Sweet Coffee 500ml,90000.0,390.0,4.7,Sweet / Gourmand,Eco-friendly; Bio-based Antibacterial; 99.9% Germ Protection; Skin Barrier Support; Moisturizing; Gentle on Skin,Tiktok shop,Local,Mass,Emerging,Hand Wash
10.0,Personal Care Fragrance,Hand Wash,Gumi (Gumi Clean),Gumi Clean Hand Wash Sweet Rose 500ml,90000.0,390.0,4.7,Floral,Eco-friendly; Bio-based Antibacterial; 99.9% Germ Protection; Skin Barrier Support; Moisturizing; Gentle on Skin,Tiktok shop,Local,Mass,Emerging,Hand Wash
11.0,Personal Care Fragrance,Hand Wash,Gumi (Gumi Clean),Gumi Clean Hand Wash Fresh Hawaii Ocean 500ml,90000.0,390.0,4.7,Fresh / Clean,Eco-friendly; Bio-based Antibacterial; 99.9% Germ Protection; Skin Barrier Support; Moisturizing; Gentle on Skin,Tiktok shop,Local,Mass,Emerging,Hand Wash
12.0,Personal Care Fragrance,Hand Wash,AquaVera,AquaVera Liquid Hand Wash Pomegranate 500ml,86000.0,114.0,4.5,Fruity,Skin Nourishing; Gentle Cleansing; Antibacterial; Refreshing Scent; Moisture Barrier Support; Dirt Removal,Tiktok shop,International,Mass,Established,Hand Wash
13.0,Personal Care Fragrance,Hand Wash,AquaVera,AquaVera Liquid Hand Wash Aloe Vera 500ml,86000.0,114.0,4.5,Herbal,Skin Nourishing; Gentle Cleansing; Moisturizing; Skin Smoothing; Aloe Vera Extract Enriched; Dirt Removal; Skin Barrier Protection,Tiktok shop,International,Mass,Established,Hand Wash
14.0,Personal Care Fragrance,Hand Wash,AquaVera,AquaVera Liquid Hand Wash Deep Ocean 500ml,86000.0,114.0,4.5,Fresh / Clean,Deep Cleansing; Antibacterial; Germ Elimination; Refreshing Effect; Revitalizing Sensation; Clean Feel,Tiktok shop,International,Mass,Established,Hand Wash
15.0,Personal Care Fragrance,Hand Wash,AquaVera,AquaVera Liquid Hand Wash Rose 500ml,86000.0,114.0,4.5,Floral,Gentle Cleansing; Antibacterial; Moisturizing; Romantic Floral Scent; Rose Aroma; Daily Use Suitable,Tiktok shop,International,Mass,Established,Hand Wash
16.0,Personal Care Fragrance,Hand Wash,AquaVera,AquaVera Liquid Hand Wash Jasmine 500ml,86000.0,114.0,4.5,Floral,Soft Fragrance; Delicate Floral Scent; Antibacterial; Cleansing; Skin Smoothing; Gentle on Skin,Tiktok shop,International,Mass,Established,Hand Wash
17.0,Personal Care Fragrance,Hand Wash,AquaVera,AquaVera Liquid Hand Wash Lilac 500ml,86000.0,114.0,4.5,Floral,Gentle Cleansing; Antibacterial; Germ Protection; Botanical Extract Enriched; Moisture Balance Support; Skin Hydration Maintenance,Tiktok shop,International,Mass,Established,Hand Wash
18.0,Personal Care Fragrance,Hand Wash,Wasen,COMBO OF 3 BOTTLES OF WASEN ANTIBACTERIAL HAND SOAP 500ML - GENTLY CLEANS & PURIFIES,100000.0,1400.0,4.7,Floral / Fruity,Antibacterial; gentle cleansing.,Tiktok shop,Local,Mass,Emerging,Hand Wash
19.0,Personal Care Fragrance,Hand Wash,Dr. Clean,"DrClean Hand Wash – Refreshing Fruit, Antibacterial, Soft & Gentle on Hands (500ml)",59000.0,90.0,4.9,Citrus,Antibacterial; Refreshing Fruit; Soft & Gentle Skin,Tiktok shop,Local,Mass,Established,Hand Wash
20.0,Personal Care Fragrance,Hand Wash,Dr. Clean,Dr. Clean Peach Scented Hand Wash 500 ml,59000.0,90.0,4.9,Fruity,Antibacterial; Refreshing Fruit; Soft & Gentle Skin,Tiktok shop,Local,Mass,Established,Hand Wash
21.0,Personal Care Fragrance,Hand Wash,Dr. Clean,Dr. Clean Pomegranate Scented Hand Wash 500 ml,59000.0,90.0,4.9,Fruity,Antibacterial; 99.9% Germ Elimination; Deep Cleansing; Odor Removal; Moisturizing; Micro-Gels Technology,Tiktok shop,Local,Mass,Established,Hand Wash
22.0,Personal Care Fragrance,Hand Wash,Dr. Clean,Dr. Clean StrawberryScented Hand Wash 500 ml,59000.0,90.0,4.9,Fruity,Antibacterial; 99.9% Germ Elimination; Deep Cleansing; Odor Removal; Moisturizing; Micro-Gels Technology,Tiktok shop,Local,Mass,Established,Hand Wash
23.0,Personal Care Fragrance,Hand Wash,Dr. Clean,Dr. Clean Hand Wash Apple 500g,59000.0,90.0,4.9,Fruity,Antibacterial; 99.9% Germ Elimination; Deep Cleansing; Odor Removal; Moisturizing; Micro-Gels Technology,Tiktok shop,Local,Mass,Established,Hand Wash
24.0,Personal Care Fragrance,Hand Wash,Dr. Clean,Dr. Clean Hand Wash Lemongrass & Ginger 500g,59000.0,90.0,4.9,Herbal,Antibacterial; 99.9% Germ Elimination; Deep Cleansing; Odor Removal; Moisturizing; Micro-Gels Technology,Tiktok shop,Local,Mass,Established,Hand Wash
25.0,Personal Care Fragrance,Hand Wash,White Love,White Love Lavender Care Liquid Hand Wash (550ml),30000.0,598.0,4.8,Floral,Gentle Cleansing; Dirt Removal; Grease Removal; Odor Removal; Lavender Scent; Clean-rinsing Formula,Tiktok shop,Local,Mass,Emerging,Hand Wash
26.0,Personal Care Fragrance,Hand Wash,Showermate,Showermate Bubble Hand Wash 300ml - Antibacterial and Deodorizing Foaming Hand Wash,225000.0,1.0,5.0,Sweet / Gourmand,"Antibacterial, Deodorizing, Foaming, Made in Korea",Tiki,International,Premium,Established,Hand Wash
27.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons Love My Skin Green Tea Apple Scented Gel Hand Wash 500ml,65000.0,10.0,5.0,Fruity,"Softening & Moisturising, Dermatologically Tested, Top 100 Best-Selling Products",Watsons,International,Mass,Established,Hand Wash
28.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons Love My Skin Citrus Party Gel Hand Wash 500ml,65000.0,12.0,5.0,Citrus / Fresh / Clean,"Softening & Moisturising, Dermatologically Tested, Top 100 Best-Selling Products",Watsons,International,Mass,Established,Hand Wash
29.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons Love My Skin Honey Milk Scented Cream Hand Wash 500ml,65000.0,6.0,5.0,Sweet / Gourmand,"Softening & Moisturising, Dermatologically Tested, Cream Formulation",Watsons,International,Mass,Established,Hand Wash
30.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons Love My Skin Strawberry Yoghurt Scented Cream Hand Wash 500ml,65000.0,4.0,5.0,Sweet / Gourmand,"Softening & Moisturising, Dermatologically Tested, Cream Formulation",Watsons,International,Mass,Established,Hand Wash
31.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons Love My Skin Lavender Chamomile Scented Gel Hand Wash 500ml,65000.0,8.0,5.0,Floral,"Softening & Moisturising, Dermatologically Tested",Watsons,International,Mass,Established,Hand Wash
32.0,Personal Care Fragrance,Hand Wash,Hetras,Hetras Bubble Hand Wash (515ml) - Authentic product,599000.0,0.0,,Floral / Woody,"Premium Perfume Scented, Authentic, Made in Korea",Tiki,International,Premium,Emerging,Hand Wash
33.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons Freesia & Pear Scented Cream Hand Wash 500ml,65000.0,0.0,,Floral,"Softening & Moisturising, Dermatologically Tested, Cream Formulation",Watsons,International,Mass,Established,Hand Wash
34.0,Personal Care Fragrance,Hand Wash,Watsons,Watsons White Tea & Ginger Scented Gel Hand Wash 500ml,65000.0,0.0,,Herbal,"Softening & Moisturising, Dermatologically Tested",Watsons,International,Mass,Established,Hand Wash
35.0,Personal Care Fragrance,Hand Wash,Naturals By Watsons,Naturals By Watsons Balancing Hand Wash Gel with Lavender Extract 400ml,95000.0,1.0,5.0,Floral,"Balancing, Organic & Natural Ingredients, Certified Sustainable",Watsons,International,Mass,Established,Hand Wash
36.0,Personal Care Fragrance,Hand Wash,Canary,Canary Hand Sanitizer (Green tea),35400.0,623.0,5.0,Herbal,"Clean, Gentle, Soft, Safe for Baby Skin",Lazada,Local,Mass,Established,Hand Wash
37.0,Personal Care Fragrance,Hand Wash,Canary,Canary Hand Sanitizer (Cataloupe),35400.0,623.0,5.0,Fruity,"99.9% Antibacterial, Skin Softening, Odor Control",Lazada,Local,Mass,Established,Hand Wash
38.0,Personal Care Fragrance,Hand Wash,Canary,Canary Hand Sanitizer (Strawberry),35400.0,623.0,5.0,Fruity,"99.9% Antibacterial, Gentle on skin",Lazada,Local,Mass,Established,Hand Wash
39.0,Personal Care Fragrance,Hand Wash,Canary,Canary Hand Sanitizer (Lavender),35400.0,623.0,5.0,Floral,"99.9% Antibacterial, Skin Softening, Odor Control",Lazada,Local,Mass,Established,Hand Wash
40.0,Personal Care Fragrance,Hand Wash,Max Cool,Lemon & Sandalwood Essence Hand Sanitizer 500ml,39000.0,565.0,5.0,Citrus / Woody," Premium liquid hand soap, 100% Authentic, Deeply cleansing and refreshing",Lazada,Local,Mass,Established,Hand Wash
41.0,Personal Care Fragrance,Hand Wash,Kirei Kirei,Kirei Kirei Foaming Hand Sanitizer 250ml/200ml - Hachi Hachi Japan Shop,142000.0,94.0,5.0,Fruity,"Anti-bacterial Foaming Hand Soap, No. 1 in Japan, 100% Authentic",Lazada,International,Affordable Premium,Established,Hand Wash
42.0,Personal Care Fragrance,Hand Wash,White Love Cosmetics,White Love Cosmetics Liquid Hand Wash 550ml (Rose),28000.0,74.0,4.9,Floral,"Moisturizing, Cleansing, Mild Formula",Lazada,Local,Mass,Established,Hand Wash
43.0,Personal Care Fragrance,Hand Wash,White Love Cosmetics,White Love Cosmetics Liquid Hand Wash 550ml (Lavender),28000.0,74.0,4.9,Floral,"Moisturizing, Cleansing, Mild Formula",Lazada,Local,Mass,Established,Hand Wash
44.0,Personal Care Fragrance,Hand Wash,White Love Cosmetics,White Love Cosmetics Liquid Hand Wash 550ml (Dig),28000.0,74.0,4.9,Fruity,"Moisturizing, Cleansing, Mild Formula",Lazada,Local,Mass,Established,Hand Wash
45.0,Personal Care Fragrance,Hand Wash,White Love Cosmetics,White Love Cosmetics Liquid Hand Wash 550ml (Apple),28000.0,74.0,4.9,Fruity,"Moisturizing, Cleansing, Mild Formula",Lazada,Local,Mass,Established,Hand Wash
46.0,Personal Care Fragrance,Hand Wash,White Love Cosmetics,White Love Cosmetics Liquid Hand Wash 550ml (Pomegranate),28000.0,74.0,4.9,Fruity,"Moisturizing, Cleansing, Mild Formula",Lazada,Local,Mass,Established,Hand Wash
47.0,Personal Care Fragrance,Hand Wash,NetCare,NetCare Foaming Hand Wash (Cherry Blossom),69000.0,272.0,4.9,Floral,"Extra Gentle Foaming, Extra Moisturizing, Gentle Cleansing Ingredients, Protect Your Family with Antibacterial",Lazada,International,Mass,Established,Hand Wash
48.0,Personal Care Fragrance,Hand Wash,NetCare,NetCare Foaming Hand Wash (Lavender),69000.0,272.0,4.9,Floral,"Extra Gentle Foaming, Extra Moisturizing, Gentle Cleansing Ingredients, Protect Your Family with Antibacterial",Lazada,International,Mass,Established,Hand Wash
49.0,Personal Care Fragrance,Hand Wash,NetCare,NetCare Foaming Hand Wash (Pear Sorbet),69000.0,272.0,4.9,Fruity,"Extra Gentle Foaming, Extra Moisturizing, Gentle Cleansing Ingredients, Protect Your Family with Antibacterial",Lazada,International,Mass,Established,Hand Wash
50.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Premium Hand Soap Mr Fresh Korea 5L (Apple),310000.0,153.0,5.0,Fruity,"Premium Hand Soap, Sữa Rửa Tay Dưỡng Ẩm (Moisturizing Hand Wash), Natural Apple",Lazada,International,Mass,Established,Hand Wash
51.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Orange Cinnamon),70000.0,352.0,4.8,Citrus / Sweet / Gourmand,"Clean, Deodorise, Moisturise, Anti-Bacterial",Shopee,International,Mass,Established,Hand Wash
52.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Lemongrasss lemon),70000.0,352.0,4.8,Citrus,"Cleans, Hygiene, Deodorise, Moisturise, Anti-Bacterial",Shopee,International,Mass,Established,Hand Wash
53.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Coffee),70000.0,352.0,4.8,Sweet / Gourmand,"Creates rich soft lather, Cleans, Hygiene, Deodorise, Moisturise",Shopee,International,Mass,Established,Hand Wash
54.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Strawberry),70000.0,352.0,4.8,Fruity,"Clean, Hygiene, Deodorise, Moisturise, Anti-Bacterial, 100% Authentic",Shopee,International,Mass,Established,Hand Wash
55.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Cinnamon),70000.0,352.0,4.8,Sweet / Gourmand,"Clean, Deodorise, Moisturise, Anti-Bacterial",Shopee,International,Mass,Established,Hand Wash
56.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Green tea),70000.0,352.0,4.8,Herbal,"Clean, Hygiene, Deodorise, Moisturise, Anti-Bacterial, 100% Authentic",Shopee,International,Mass,Established,Hand Wash
57.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Lavender),70000.0,352.0,4.8,Floral,"Clean, Hygiene, Deodorise, Moisturise, Anti-Bacterial, 100% Authentic",Shopee,International,Mass,Established,Hand Wash
58.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Honey),70000.0,352.0,4.8,Sweet / Gourmand,"Herbal Hand Wash, Antibacterial, Softening & Nourishing, 100% Authentic",Shopee,International,Mass,Established,Hand Wash
59.0,Personal Care Fragrance,Hand Wash,Mr.Fresh,Mr.Fresh Hando Herbal Hand Wash 500ml (Jasmine),70000.0,352.0,4.8,Floral,"Clean, Hygiene, Deodorise, Moisturise, Anti-Bacterial, 100% Authentic",Shopee,International,Mass,Established,Hand Wash
60.0,Personal Care Fragrance,Hand Wash,Aveline,"AVELINE Hand Sanitizer Gel/Liquid, 118ml (Pomegranate)",120000.0,150.0,4.9,Fruity,"Dry hand sanitizer, 100% Authentic, Fast-acting protection, Gift included with purchase",Shopee,International,Premium,Established,Hand Wash
61.0,Personal Care Fragrance,Hand Wash,Aveline,"AVELINE Hand Sanitizer Gel/Liquid, 118ml (Mint)",120000.0,150.0,4.9,Fresh / Clean,"Dry hand sanitizer, 100% Authentic, Fast-acting protection, Gift included with purchase",Shopee,International,Premium,Established,Hand Wash
62.0,Personal Care Fragrance,Hand Wash,Aveline,"AVELINE Hand Sanitizer Gel/Liquid, 118ml (Mango)",120000.0,150.0,4.9,Fruity,"Dry hand sanitizer, 100% Authentic, Fast-acting protection, Gift included with purchase",Shopee,International,Premium,Established,Hand Wash
63.0,Personal Care Fragrance,Hand Wash,Aveline,"AVELINE Hand Sanitizer Gel/Liquid, 118ml (Aloe vera)",120000.0,150.0,4.9,Fresh / Clean,"Dry hand sanitizer, 100% Authentic, Fast-acting protection, Gift included with purchase",Shopee,International,Premium,Established,Hand Wash
64.0,Personal Care Fragrance,Hand Wash,Aveline,"AVELINE Hand Sanitizer Gel/Liquid, 118ml (Lavender)",120000.0,150.0,4.9,Floral,"Dry hand sanitizer, 100% Authentic, Fast-acting protection, Gift included with purchase",Shopee,International,Premium,Established,Hand Wash
65.0,Personal Care Fragrance,Hand Wash,Animo,"Animo Weak acid hand sanitizer, Japanese hand wash, orange scent, 200ml",45000.0,1700.0,5.0,Citrus,"Weak acid formula, Gentle on skin, Japanese hand wash, 100% Authentic",Shopee,International,Mass,Established,Hand Wash
66.0,Personal Care Fragrance,Hand Wash,Kleen,Kleen Hand Wash (Peach Blossom) 500ml,53000.0,484.0,4.9,Floral,"Cleanses, Helps Fight Bacteria, Helps Moisturize",Shopee,Local,Mass,Established,Hand Wash
67.0,Personal Care Fragrance,Hand Wash,Kleen,Kleen Hand Wash (Mango) 500ml,53000.0,484.0,4.9,Fruity,"Cleanses, Helps Fight Bacteria, Helps Moisturize",Shopee,Local,Mass,Established,Hand Wash
68.0,Personal Care Fragrance,Hand Wash,Kleen,Kleen Hand Wash (Green Tea) 500ml,53000.0,484.0,4.9,Herbal,"Cleanses, Helps Fight Bacteria, Helps Moisturize",Shopee,Local,Mass,Established,Hand Wash
69.0,Personal Care Fragrance,Hand Wash,Kleen,Kleen Hand Wash (Lavender) 500ml,53000.0,484.0,4.9,Floral,"Cleanses, Helps Fight Bacteria, Helps Moisturize",Shopee,Local,Mass,Established,Hand Wash
70.0,Personal Care Fragrance,Hand Wash,Aiken,"Aiken Hand Wash (494g x 3) , (Green Tea)",206000.0,1300.0,5.0,Fresh / Clean / Herbal,Antibacterial & Moisturizing,Shopee,International,Mass,Established,Hand Wash
71.0,Personal Care Fragrance,Hand Wash,Aiken,"Aiken Hand Wash (494g x 3) , (Mint)",206000.0,1300.0,5.0,Fresh / Clean,Antibacterial & Deodorizing,Shopee,International,Mass,Established,Hand Wash
72.0,Personal Care Fragrance,Hand Wash,G'Lee,G'Lee Premium Hand Soap G'Lee Fragrance 550ml,45000.0,523.0,4.9,Floral,"Clean in 10 seconds (Sạch nhanh 10 giây), Deep moisturizing (Dưỡng ẩm sâu), Gentle on sensitive skin",Shopee,Local,Mass,Emerging,Hand Wash
73.0,Personal Care Fragrance,Hand Wash,G'Lee,G'Lee Premium Hand Soap Green Tea Scent 550ml,45000.0,523.0,4.9,Herbal,"Clean in 10 seconds (Sạch nhanh 10 giây), Deep moisturizing (Dưỡng ẩm sâu), Gentle on sensitive skin",Shopee,Local,Mass,Emerging,Hand Wash
74.0,Personal Care Fragrance,Hand Wash,G'Lee,G'Lee Premium Hand Soap Perfume Scent 550ml,45000.0,523.0,4.9,Fresh / Clean,"Quick Cleaning, Moisturizes Hands, Gentle Fragrance, 100% Authentic",Shopee,Local,Mass,Emerging,Hand Wash
75.0,Personal Care Fragrance,Hand Wash,G'Lee,G'Lee Premium Hand Soap Cucumber Scent 550ml,45000.0,523.0,4.9,Fresh / Clean,"Quick Cleaning, Moisturizes Hands, Gentle Fragrance, 100% Authentic",Shopee,Local,Mass,Emerging,Hand Wash
76.0,Personal Care Fragrance,Hand Wash,Bath & Body Works,"Bath and Body Works Hand Sanitizer Gel, US Standard, 29ml (Eucalyptus Spearmint)",75000.0,3400.0,4.9,Spa-inspired,"US Standard, Rinse-free, Travel-friendly PocketBac size",Shopee,International,Premium,Established,Hand Wash
77.0,Personal Care Fragrance,Hand Wash,Bath & Body Works,"Bath and Body Works Hand Sanitizer Gel, US Standard, 29ml - Strawberry Pound Cake",75000.0,3400.0,4.9,Sweet / Gourmand / Fruity,"PocketBac anti-bacterial hand gel, US Standard, 29ml, Sweet gourmand scent profile",Shopee,International,Premium,Established,Hand Wash
78.0,Personal Care Fragrance,Hand Wash,Bath & Body Works,"Bath and Body Works Hand Sanitizer Gel, US Standard, 29ml - Sunshine & Lemons",75000.0,3400.0,4.9,Citrus / Fresh / Clean,"PocketBac anti-bacterial moisturizing hand sanitizer, 29ml, Clean and bright scent profile",Shopee,International,Premium,Established,Hand Wash
79.0,Personal Care Fragrance,Hand Wash,Bath & Body Works,"Bath and Body Works Hand Sanitizer Gel, US Standard, 29ml - Mahogany Teakwood",75000.0,3400.0,4.9,Woody / Fresh / Clean / Herbal,"US Standard, Rinse-free, Travel-friendly PocketBac size",Shopee,International,Premium,Established,Hand Wash
